AFG,2019,74.658,Labour force participation rate (% ages 15 and older), male
AGO,2019,78.913,Labour force participation rate (% ages 15 and older), male
ALB,2019,64.568,Labour force participation rate (% ages 15 and older), male
ARE,2019,93.389,Labour force participation rate (% ages 15 and older), male
ARG,2019,72.73,Labour force participation rate (% ages 15 and older), male
ARM,2019,65.887,Labour force participation rate (% ages 15 and older), male
AUS,2019,70.855,Labour force participation rate (% ages 15 and older), male
AUT,2019,66.573,Labour force participation rate (% ages 15 and older), male
AZE,2019,69.737,Labour force participation rate (% ages 15 and older), male
BDI,2019,77.819,Labour force participation rate (% ages 15 and older), male
BEL,2019,58.699,Labour force participation rate (% ages 15 and older), male
BEN,2019,72.983,Labour force participation rate (% ages 15 and older), male
BFA,2019,74.826,Labour force participation rate (% ages 15 and older), male
BGD,2019,81.366,Labour force participation rate (% ages 15 and older), male
BGR,2019,61.983,Labour force participation rate (% ages 15 and older), male
BHR,2019,87.174,Labour force participation rate (% ages 15 and older), male
BHS,2019,81.581,Labour force participation rate (% ages 15 and older), male
BIH,2019,58.05,Labour force participation rate (% ages 15 and older), male
BLR,2019,71.759,Labour force participation rate (% ages 15 and older), male
BLZ,2019,80.603,Labour force participation rate (% ages 15 and older), male
BOL,2019,80.515,Labour force participation rate (% ages 15 and older), male
BRA,2019,74.102,Labour force participation rate (% ages 15 and older), male
BRB,2019,69.079,Labour force participation rate (% ages 15 and older), male
BRN,2019,71.028,Labour force participation rate (% ages 15 and older), male
BTN,2019,73.442,Labour force participation rate (% ages 15 and older), male
BWA,2019,76.898,Labour force participation rate (% ages 15 and older), male
CAF,2019,79.776,Labour force participation rate (% ages 15 and older), male
CAN,2019,69.422,Labour force participation rate (% ages 15 and older), male
CHE,2019,73.754,Labour force participation rate (% ages 15 and older), male
CHL,2019,73.975,Labour force participation rate (% ages 15 and older), male
CHN,2019,75.274,Labour force participation rate (% ages 15 and older), male
CIV,2019,65.54,Labour force participation rate (% ages 15 and older), male
CMR,2019,81.1,Labour force participation rate (% ages 15 and older), male
COD,2019,66.261,Labour force participation rate (% ages 15 and older), male
COG,2019,71.396,Labour force participation rate (% ages 15 and older), male
COL,2019,80.902,Labour force participation rate (% ages 15 and older), male
COM,2019,49.943,Labour force participation rate (% ages 15 and older), male
CPV,2019,67.556,Labour force participation rate (% ages 15 and older), male
CRI,2019,76.245,Labour force participation rate (% ages 15 and older), male
CUB,2019,66.813,Labour force participation rate (% ages 15 and older), male
CYP,2019,68.346,Labour force participation rate (% ages 15 and older), male
CZE,2019,68.548,Labour force participation rate (% ages 15 and older), male
DEU,2019,66.565,Labour force participation rate (% ages 15 and older), male
DJI,2019,68.792,Labour force participation rate (% ages 15 and older), male
DNK,2019,66.285,Labour force participation rate (% ages 15 and older), male
DOM,2019,77.435,Labour force participation rate (% ages 15 and older), male
DZA,2019,67.404,Labour force participation rate (% ages 15 and older), male
ECU,2019,81.066,Labour force participation rate (% ages 15 and older), male
EGY,2019,70.858,Labour force participation rate (% ages 15 and older), male
ERI,2019,85.474,Labour force participation rate (% ages 15 and older), male
