AFG,2019,7.71427,Expected years of schooling, female (years)
AGO,2019,11.0225,Expected years of schooling, female (years)
ALB,2019,15.50103,Expected years of schooling, female (years)
ARE,2019,14.81044081,Expected years of schooling, female (years)
ARG,2019,18.90873,Expected years of schooling, female (years)
ARM,2019,13.60293,Expected years of schooling, female (years)
ATG,2019,13.204,Expected years of schooling, female (years)
AUS,2019,22.43083,Expected years of schooling, female (years)
AUT,2019,16.38729,Expected years of schooling, female (years)
AZE,2019,13.00958606,Expected years of schooling, female (years)
BDI,2019,11.03825,Expected years of schooling, female (years)
BEL,2019,20.72962,Expected years of schooling, female (years)
BEN,2019,11.44209,Expected years of schooling, female (years)
BFA,2019,9.10409,Expected years of schooling, female (years)
BGD,2019,11.97632,Expected years of schooling, female (years)
BGR,2019,14.64193,Expected years of schooling, female (years)
BHR,2019,16.6709,Expected years of schooling, female (years)
BIH,2019,14.07886364,Expected years of schooling, female (years)
BLR,2019,15.66329,Expected years of schooling, female (years)
BLZ,2019,13.37546,Expected years of schooling, female (years)
BOL,2019,14.1661139,Expected years of schooling, female (years)
BRA,2019,15.76622,Expected years of schooling, female (years)
BRB,2019,16.8022377,Expected years of schooling, female (years)
BRN,2019,14.78208,Expected years of schooling, female (years)
BTN,2019,13.46645,Expected years of schooling, female (years)
BWA,2019,12.99222625,Expected years of schooling, female (years)
CAF,2019,6.194228836,Expected years of schooling, female (years)
CAN,2019,16.66986,Expected years of schooling, female (years)
CHE,2019,16.23563,Expected years of schooling, female (years)
CHL,2019,16.67013,Expected years of schooling, female (years)
CHN,2019,13.95885526,Expected years of schooling, female (years)
CIV,2019,9.04877,Expected years of schooling, female (years)
CMR,2019,11.33539,Expected years of schooling, female (years)
COD,2019,8.642716048,Expected years of schooling, female (years)
COG,2019,11.56237302,Expected years of schooling, female (years)
COL,2019,14.66854,Expected years of schooling, female (years)
COM,2019,11.11569,Expected years of schooling, female (years)
CPV,2019,13.00302,Expected years of schooling, female (years)
CRI,2019,16.40506,Expected years of schooling, female (years)
CUB,2019,14.70576,Expected years of schooling, female (years)
CYP,2019,15.39407,Expected years of schooling, female (years)
CZE,2019,17.52742,Expected years of schooling, female (years)
DEU,2019,16.91137,Expected years of schooling, female (years)
DJI,2019,6.70283,Expected years of schooling, female (years)
DNK,2019,19.55325,Expected years of schooling, female (years)
DOM,2019,14.98607,Expected years of schooling, female (years)
DZA,2019,14.8472673,Expected years of schooling, female (years)
ECU,2019,14.89502544,Expected years of schooling, female (years)
EGY,2019,13.31444,Expected years of schooling, female (years)
ERI,2019,4.5724674,Expected years of schooling, female (years)
ESP,2019,18.01731,Expected years of schooling, female (years)
EST,2019,16.79529,Expected years of schooling, female (years)
ETH,2019,8.311978753,Expected years of schooling, female (years)
FIN,2019,20.20295,Expected years of schooling, female (years)
FRA,2019,15.97014,Expected years of schooling, female (years)
GAB,2019,12.59342306,Expected years of schooling, female (years)
GBR,2019,17.98136,Expected years of schooling, female (years)
GEO,2019,15.53048,Expected years of schooling, female (years)
GHA,2019,11.37626,Expected years of schooling, female (years)
GIN,2019,8.01100272,Expected years of schooling, female (years)
GMB,2019,9.977057219,Expected years of schooling, female (years)
GRC,2019,17.451,Expected years of schooling, female (years)
GRD,2019,16.9871,Expected years of schooling, female (years)
GTM,2019,10.60754,Expected years of schooling, female (years)
GUY,2019,11.59386,Expected years of schooling, female (years)
HKG,2019,17.14543,Expected years of schooling, female (years)
HND,2019,10.49096,Expected years of schooling, female (years)
HRV,2019,15.95024,Expected years of schooling, female (years)
HTI,2019,9.00792,Expected years of schooling, female (years)
HUN,2019,15.52508,Expected years of schooling, female (years)
IDN,2019,13.67324,Expected years of schooling, female (years)
IND,2019,12.63835,Expected years of schooling, female (years)
IRL,2019,18.79073,Expected years of schooling, female (years)
IRN,2019,14.5749,Expected years of schooling, female (years)
IRQ,2019,10.35037277,Expected years of schooling, female (years)
ISL,2019,20.16457,Expected years of schooling, female (years)
ISR,2019,16.76587,Expected years of schooling, female (years)
ITA,2019,16.41448,Expected years of schooling, female (years)
JAM,2019,13.9024646,Expected years of schooling, female (years)
JOR,2019,11.63216428,Expected years of schooling, female (years)
JPN,2019,15.18894,Expected years of schooling, female (years)
KAZ,2019,15.7794,Expected years of schooling, female (years)
KEN,2019,10.96395329,Expected years of schooling, female (years)
KGZ,2019,13.21047,Expected years of schooling, female (years)
KHM,2019,11.00490454,Expected years of schooling, female (years)
KIR,2019,12.193886,Expected years of schooling, female (years)
KNA,2019,14.00415246,Expected years of schooling, female (years)
KOR,2019,15.91375,Expected years of schooling, female (years)
KWT,2019,15.24291,Expected years of schooling, female (years)
LAO,2019,10.67783,Expected years of schooling, female (years)
LBN,2019,11.11914,Expected years of schooling, female (years)
LBR,2019,9.163967352,Expected years of schooling, female (years)
LBY,2019,13.06487113,Expected years of schooling, female (years)
LCA,2019,14.69305,Expected years of schooling, female (years)
LIE,2019,13.75457,Expected years of schooling, female (years)
LKA,2019,14.46011,Expected years of schooling, female (years)
LSO,2019,11.73844264,Expected years of schooling, female (years)
LTU,2019,17.07771,Expected years of schooling, female (years)
LUX,2019,14.31781,Expected years of schooling, female (years)
LVA,2019,16.84802,Expected years of schooling, female (years)
MAR,2019,13.28992,Expected years of schooling, female (years)
MDA,2019,11.77517,Expected years of schooling, female (years)
MDG,2019,10.19261,Expected years of schooling, female (years)
MDV,2019,12.2759011,Expected years of schooling, female (years)
MEX,2019,15.04027,Expected years of schooling, female (years)
MKD,2019,13.78974,Expected years of schooling, female (years)
MLI,2019,6.79713,Expected years of schooling, female (years)
MLT,2019,16.54657,Expected years of schooling, female (years)
MMR,2019,10.86946,Expected years of schooling, female (years)
MNE,2019,15.37342,Expected years of schooling, female (years)
MNG,2019,14.7541,Expected years of schooling, female (years)
MOZ,2019,9.48581,Expected years of schooling, female (years)
MRT,2019,8.68831,Expected years of schooling, female (years)
MUS,2019,15.71515,Expected years of schooling, female (years)
MWI,2019,11.15548291,Expected years of schooling, female (years)
MYS,2019,14.03851,Expected years of schooling, female (years)
NAM,2019,12.72877592,Expected years of schooling, female (years)
NER,2019,5.73112,Expected years of schooling, female (years)
NGA,2019,9.365384,Expected years of schooling, female (years)
NIC,2019,12.58334892,Expected years of schooling, female (years)
NLD,2019,18.79391,Expected years of schooling, female (years)
NOR,2019,18.75945,Expected years of schooling, female (years)
NPL,2019,12.95195,Expected years of schooling, female (years)
NRU,2019,11.821,Expected years of schooling, female (years)
NZL,2019,19.74466,Expected years of schooling, female (years)
OMN,2019,14.97261,Expected years of schooling, female (years)
PAK,2019,7.57943,Expected years of schooling, female (years)
PAN,2019,13.46866,Expected years of schooling, female (years)
PER,2019,14.89292,Expected years of schooling, female (years)
PHL,2019,13.49941,Expected years of schooling, female (years)
PLW,2019,16.29732914,Expected years of schooling, female (years)
POL,2019,16.8762,Expected years of schooling, female (years)
PRK,2019,10.42153,Expected years of schooling, female (years)
PRT,2019,16.47511,Expected years of schooling, female (years)
PRY,2019,13.048451,Expected years of schooling, female (years)
PSE,2019,14.28559,Expected years of schooling, female (years)
QAT,2019,14.09975,Expected years of schooling, female (years)
ROU,2019,14.69678,Expected years of schooling, female (years)
RUS,2019,15.25936,Expected years of schooling, female (years)
RWA,2019,11.17684,Expected years of schooling, female (years)
SAU,2019,16.01491,Expected years of schooling, female (years)
SDN,2019,7.7274,Expected years of schooling, female (years)
SEN,2019,8.93778,Expected years of schooling, female (years)
SGP,2019,16.65767,Expected years of schooling, female (years)
SLB,2019,9.738628668,Expected years of schooling, female (years)
SLE,2019,9.73176,Expected years of schooling, female (years)
SLV,2019,11.51648,Expected years of schooling, female (years)
SMR,2019,12.82909,Expected years of schooling, female (years)
SRB,2019,15.27885,Expected years of schooling, female (years)
SSD,2019,3.5486,Expected years of schooling, female (years)
STP,2019,12.79504,Expected years of schooling, female (years)
SUR,2019,13.79321,Expected years of schooling, female (years)
SVK,2019,14.99228,Expected years of schooling, female (years)
SVN,2019,18.33965,Expected years of schooling, female (years)
SWE,2019,20.41199,Expected years of schooling, female (years)
SWZ,2019,11.80466576,Expected years of schooling, female (years)
SYC,2019,15.33334,Expected years of schooling, female (years)
SYR,2019,8.8955,Expected years of schooling, female (years)
TCD,2019,5.89018,Expected years of schooling, female (years)
TGO,2019,11.50806,Expected years of schooling, female (years)
THA,2019,15.80542,Expected years of schooling, female (years)
