AFG,2019,21.595,Labour force participation rate (% ages 15 and older), female
AGO,2019,76.136,Labour force participation rate (% ages 15 and older), female
ALB,2019,46.712,Labour force participation rate (% ages 15 and older), female
ARE,2019,52.391,Labour force participation rate (% ages 15 and older), female
ARG,2019,50.721,Labour force participation rate (% ages 15 and older), female
ARM,2019,47.074,Labour force participation rate (% ages 15 and older), female
AUS,2019,60.3,Labour force participation rate (% ages 15 and older), female
AUT,2019,55.059,Labour force participation rate (% ages 15 and older), female
AZE,2019,63.411,Labour force participation rate (% ages 15 and older), female
BDI,2019,80.434,Labour force participation rate (% ages 15 and older), female
BEL,2019,48.608,Labour force participation rate (% ages 15 and older), female
BEN,2019,68.808,Labour force participation rate (% ages 15 and older), female
BFA,2019,58.308,Labour force participation rate (% ages 15 and older), female
BGD,2019,36.26,Labour force participation rate (% ages 15 and older), female
BGR,2019,49.239,Labour force participation rate (% ages 15 and older), female
BHR,2019,44.96,Labour force participation rate (% ages 15 and older), female
BHS,2019,68.086,Labour force participation rate (% ages 15 and older), female
BIH,2019,35.387,Labour force participation rate (% ages 15 and older), female
BLR,2019,57.738,Labour force participation rate (% ages 15 and older), female
BLZ,2019,49.904,Labour force participation rate (% ages 15 and older), female
BOL,2019,63.177,Labour force participation rate (% ages 15 and older), female
BRA,2019,54.208,Labour force participation rate (% ages 15 and older), female
BRB,2019,61.693,Labour force participation rate (% ages 15 and older), female
BRN,2019,57.787,Labour force participation rate (% ages 15 and older), female
BTN,2019,58.862,Labour force participation rate (% ages 15 and older), female
BWA,2019,65.375,Labour force participation rate (% ages 15 and older), female
CAF,2019,64.44,Labour force participation rate (% ages 15 and older), female
CAN,2019,60.836,Labour force participation rate (% ages 15 and older), female
CHE,2019,62.904,Labour force participation rate (% ages 15 and older), female
CHL,2019,51.798,Labour force participation rate (% ages 15 and older), female
CHN,2019,60.451,Labour force participation rate (% ages 15 and older), female
CIV,2019,48.157,Labour force participation rate (% ages 15 and older), female
CMR,2019,71.108,Labour force participation rate (% ages 15 and older), female
COD,2019,60.722,Labour force participation rate (% ages 15 and older), female
COG,2019,67.532,Labour force participation rate (% ages 15 and older), female
COL,2019,57.349,Labour force participation rate (% ages 15 and older), female
COM,2019,36.581,Labour force participation rate (% ages 15 and older), female
CPV,2019,53.342,Labour force participation rate (% ages 15 and older), female
CRI,2019,48.145,Labour force participation rate (% ages 15 and older), female
CUB,2019,40.7,Labour force participation rate (% ages 15 and older), female
CYP,2019,57.835,Labour force participation rate (% ages 15 and older), female
CZE,2019,52.939,Labour force participation rate (% ages 15 and older), female
DEU,2019,55.275,Labour force participation rate (% ages 15 and older), female
DJI,2019,50.71,Labour force participation rate (% ages 15 and older), female
DNK,2019,58.248,Labour force participation rate (% ages 15 and older), female
DOM,2019,51.43,Labour force participation rate (% ages 15 and older), female
DZA,2019,14.591,Labour force participation rate (% ages 15 and older), female
ECU,2019,55.212,Labour force participation rate (% ages 15 and older), female
EGY,2019,21.933,Labour force participation rate (% ages 15 and older), female
ERI,2019,71.459,Labour force participation rate (% ages 15 and older), female
ESP,2019,51.853,Labour force participation rate (% ages 15 and older), female
EST,2019,57.102,Labour force participation rate (% ages 15 and older), female
ETH,2019,73.441,Labour force participation rate (% ages 15 and older), female
FIN,2019,55.542,Labour force participation rate (% ages 15 and older), female
FJI,2019,38.475,Labour force participation rate (% ages 15 and older), female
FRA,2019,50.752,Labour force participation rate (% ages 15 and older), female
GAB,2019,43.526,Labour force participation rate (% ages 15 and older), female
GBR,2019,57.647,Labour force participation rate (% ages 15 and older), female
GEO,2019,57.423,Labour force participation rate (% ages 15 and older), female
GHA,2019,63.629,Labour force participation rate (% ages 15 and older), female
GIN,2019,62.699,Labour force participation rate (% ages 15 and older), female
GMB,2019,51.179,Labour force participation rate (% ages 15 and older), female
GNB,2019,65.835,Labour force participation rate (% ages 15 and older), female
GNQ,2019,54.775,Labour force participation rate (% ages 15 and older), female
GRC,2019,44.168,Labour force participation rate (% ages 15 and older), female
GTM,2019,39.914,Labour force participation rate (% ages 15 and older), female
GUY,2019,43.943,Labour force participation rate (% ages 15 and older), female
HKG,2019,53.984,Labour force participation rate (% ages 15 and older), female
HND,2019,51.987,Labour force participation rate (% ages 15 and older), female
HRV,2019,45.446,Labour force participation rate (% ages 15 and older), female
HTI,2019,61.874,Labour force participation rate (% ages 15 and older), female
HUN,2019,48.469,Labour force participation rate (% ages 15 and older), female
IDN,2019,53.08,Labour force participation rate (% ages 15 and older), female
IND,2019,20.524,Labour force participation rate (% ages 15 and older), female
IRL,2019,55.973,Labour force participation rate (% ages 15 and older), female
IRN,2019,17.541,Labour force participation rate (% ages 15 and older), female
IRQ,2019,11.619,Labour force participation rate (% ages 15 and older), female
ISL,2019,70.846,Labour force participation rate (% ages 15 and older), female
ISR,2019,59.693,Labour force participation rate (% ages 15 and older), female
ITA,2019,40.759,Labour force participation rate (% ages 15 and older), female
JAM,2019,59.782,Labour force participation rate (% ages 15 and older), female
JOR,2019,14.386,Labour force participation rate (% ages 15 and older), female
JPN,2019,52.738,Labour force participation rate (% ages 15 and older), female
KAZ,2019,62.675,Labour force participation rate (% ages 15 and older), female
KEN,2019,72.128,Labour force participation rate (% ages 15 and older), female
KGZ,2019,44.768,Labour force participation rate (% ages 15 and older), female
KHM,2019,76.305,Labour force participation rate (% ages 15 and older), female
KOR,2019,52.892,Labour force participation rate (% ages 15 and older), female
KWT,2019,49.683,Labour force participation rate (% ages 15 and older), female
LAO,2019,76.744,Labour force participation rate (% ages 15 and older), female
LBN,2019,22.874,Labour force participation rate (% ages 15 and older), female
LBR,2019,72.058,Labour force participation rate (% ages 15 and older), female
LBY,2019,33.949,Labour force participation rate (% ages 15 and older), female
LCA,2019,59.537,Labour force participation rate (% ages 15 and older), female
LKA,2019,35.436,Labour force participation rate (% ages 15 and older), female
LSO,2019,60.159,Labour force participation rate (% ages 15 and older), female
LTU,2019,56.538,Labour force participation rate (% ages 15 and older), female
LUX,2019,54.914,Labour force participation rate (% ages 15 and older), female
LVA,2019,55.721,Labour force participation rate (% ages 15 and older), female
MAR,2019,21.469,Labour force participation rate (% ages 15 and older), female
MDA,2019,40.49,Labour force participation rate (% ages 15 and older), female
MDG,2019,83.372,Labour force participation rate (% ages 15 and older), female
MDV,2019,41.634,Labour force participation rate (% ages 15 and older), female
MEX,2019,44.185,Labour force participation rate (% ages 15 and older), female
MKD,2019,42.986,Labour force participation rate (% ages 15 and older), female
MLI,2019,61.248,Labour force participation rate (% ages 15 and older), female
MLT,2019,46.047,Labour force participation rate (% ages 15 and older), female
MMR,2019,47.497,Labour force participation rate (% ages 15 and older), female
MNE,2019,46.484,Labour force participation rate (% ages 15 and older), female
MNG,2019,53.304,Labour force participation rate (% ages 15 and older), female
MOZ,2019,77.281,Labour force participation rate (% ages 15 and older), female
MRT,2019,28.85,Labour force participation rate (% ages 15 and older), female
MUS,2019,45.151,Labour force participation rate (% ages 15 and older), female
MWI,2019,72.593,Labour force participation rate (% ages 15 and older), female
MYS,2019,50.748,Labour force participation rate (% ages 15 and older), female
NAM,2019,56.089,Labour force participation rate (% ages 15 and older), female
NER,2019,60.586,Labour force participation rate (% ages 15 and older), female
NGA,2019,47.872,Labour force participation rate (% ages 15 and older), female
NIC,2019,49.669,Labour force participation rate (% ages 15 and older), female
NLD,2019,58.263,Labour force participation rate (% ages 15 and older), female
NOR,2019,60.37,Labour force participation rate (% ages 15 and older), female
NPL,2019,82.8,Labour force participation rate (% ages 15 and older), female
NZL,2019,64.772,Labour force participation rate (% ages 15 and older), female
OMN,2019,30.986,Labour force participation rate (% ages 15 and older), female
PAK,2019,21.919,Labour force participation rate (% ages 15 and older), female
PAN,2019,53.428,Labour force participation rate (% ages 15 and older), female
PER,2019,70.281,Labour force participation rate (% ages 15 and older), female
PHL,2019,46.1,Labour force participation rate (% ages 15 and older), female
PNG,2019,46.316,Labour force participation rate (% ages 15 and older), female
POL,2019,48.629,Labour force participation rate (% ages 15 and older), female
PRK,2019,73.441,Labour force participation rate (% ages 15 and older), female
PRT,2019,54.195,Labour force participation rate (% ages 15 and older), female
PRY,2019,59.22,Labour force participation rate (% ages 15 and older), female
PSE,2019,17.693,Labour force participation rate (% ages 15 and older), female
QAT,2019,56.811,Labour force participation rate (% ages 15 and older), female
ROU,2019,45.315,Labour force participation rate (% ages 15 and older), female
RUS,2019,54.822,Labour force participation rate (% ages 15 and older), female
RWA,2019,83.932,Labour force participation rate (% ages 15 and older), female
SAU,2019,22.115,Labour force participation rate (% ages 15 and older), female
SDN,2019,29.103,Labour force participation rate (% ages 15 and older), female
SEN,2019,35.048,Labour force participation rate (% ages 15 and older), female
SGP,2019,61.97,Labour force participation rate (% ages 15 and older), female
SLB,2019,82.096,Labour force participation rate (% ages 15 and older), female
SLE,2019,57.309,Labour force participation rate (% ages 15 and older), female
SLV,2019,45.32,Labour force participation rate (% ages 15 and older), female
SOM,2019,21.755,Labour force participation rate (% ages 15 and older), female
SRB,2019,47.407,Labour force participation rate (% ages 15 and older), female
SSD,2019,70.959,Labour force participation rate (% ages 15 and older), female
STP,2019,41.421,Labour force participation rate (% ages 15 and older), female
SUR,2019,38.753,Labour force participation rate (% ages 15 and older), female
SVK,2019,52.182,Labour force participation rate (% ages 15 and older), female
SVN,2019,53.401,Labour force participation rate (% ages 15 and older), female
SWE,2019,61.384,Labour force participation rate (% ages 15 and older), female
SWZ,2019,48.527,Labour force participation rate (% ages 15 and older), female
SYR,2019,14.446,Labour force participation rate (% ages 15 and older), female
TCD,2019,63.944,Labour force participation rate (% ages 15 and older), female
TGO,2019,76.277,Labour force participation rate (% ages 15 and older), female
THA,2019,59.2,Labour force participation rate (% ages 15 and older), female
TJK,2019,31.284,Labour force participation rate (% ages 15 and older), female
TKM,2019,51.407,Labour force participation rate (% ages 15 and older), female
TLS,2019,61.882,Labour force participation rate (% ages 15 and older), female
TON,2019,45.737,Labour force participation rate (% ages 15 and older), female
TTO,2019,50.062,Labour force participation rate (% ages 15 and older), female
TUN,2019,23.777,Labour force participation rate (% ages 15 and older), female
TUR,2019,34.013,Labour force participation rate (% ages 15 and older), female
TZA,2019,79.565,Labour force participation rate (% ages 15 and older), female
UGA,2019,66.998,Labour force participation rate (% ages 15 and older), female
UKR,2019,46.732,Labour force participation rate (% ages 15 and older), female
URY,2019,55.579,Labour force participation rate (% ages 15 and older), female
USA,2019,56.126,Labour force participation rate (% ages 15 and older), female
UZB,2019,52.378,Labour force participation rate (% ages 15 and older), female
VCT,2019,54.361,Labour force participation rate (% ages 15 and older), female
VEN,2019,45.44,Labour force participation rate (% ages 15 and older), female
VNM,2019,72.708,Labour force participation rate (% ages 15 and older), female
VUT,2019,60.956,Labour force participation rate (% ages 15 and older), female
WSM,2019,31.104,Labour force participation rate (% ages 15 and older), female
YEM,2019,5.834,Labour force participation rate (% ages 15 and older), female
ZAF,2019,49.61,Labour force participation rate (% ages 15 and older), female
ZMB,2019,70.37,Labour force participation rate (% ages 15 and older), female
ZWE,2019,78.106,Labour force participation rate (% ages 15 and older), female
AFG,2018,21.416,Labour force participation rate (% ages 15 and older), female
AGO,2018,76.142,Labour force participation rate (% ages 15 and older), female
ALB,2018,46.799,Labour force participation rate (% ages 15 and older), female
ARE,2018,52.352,Labour force participation rate (% ages 15 and older), female
ARG,2018,50.822,Labour force participation rate (% ages 15 and older), female
ARM,2018,47.09,Labour force participation rate (% ages 15 and older), female
AUS,2018,60.384,Labour force participation rate (% ages 15 and older), female
AUT,2018,55.046,Labour force participation rate (% ages 15 and older), female
AZE,2018,63.659,Labour force participation rate (% ages 15 and older), female
BDI,2018,80.472,Labour force participation rate (% ages 15 and older), female
BEL,2018,48.655,Labour force participation rate (% ages 15 and older), female
BEN,2018,68.641,Labour force participation rate (% ages 15 and older), female
BFA,2018,58.46,Labour force participation rate (% ages 15 and older), female
BGD,2018,36.101,Labour force participation rate (% ages 15 and older), female
BGR,2018,49.335,Labour force participation rate (% ages 15 and older), female
BHR,2018,44.871,Labour force participation rate (% ages 15 and older), female
BHS,2018,68.185,Labour force participation rate (% ages 15 and older), female
BIH,2018,35.52,Labour force participation rate (% ages 15 and older), female
BLR,2018,58.147,Labour force participation rate (% ages 15 and older), female
BLZ,2018,49.66,Labour force participation rate (% ages 15 and older), female
BOL,2018,63.381,Labour force participation rate (% ages 15 and older), female
BRA,2018,54.358,Labour force participation rate (% ages 15 and older), female
BRB,2018,61.978,Labour force participation rate (% ages 15 and older), female
BRN,2018,57.941,Labour force participation rate (% ages 15 and older), female
BTN,2018,58.651,Labour force participation rate (% ages 15 and older), female
BWA,2018,65.218,Labour force participation rate (% ages 15 and older), female
CAF,2018,64.503,Labour force participation rate (% ages 15 and older), female
CAN,2018,60.981,Labour force participation rate (% ages 15 and older), female
CHE,2018,62.924,Labour force participation rate (% ages 15 and older), female
CHL,2018,51.608,Labour force participation rate (% ages 15 and older), female
CHN,2018,61.055,Labour force participation rate (% ages 15 and older), female
CIV,2018,48.07,Labour force participation rate (% ages 15 and older), female
CMR,2018,71.272,Labour force participation rate (% ages 15 and older), female
COD,2018,61,Labour force participation rate (% ages 15 and older), female
COG,2018,67.622,Labour force participation rate (% ages 15 and older), female
COL,2018,57.216,Labour force participation rate (% ages 15 and older), female
COM,2018,36.405,Labour force participation rate (% ages 15 and older), female
CPV,2018,53.053,Labour force participation rate (% ages 15 and older), female
CRI,2018,48.046,Labour force participation rate (% ages 15 and older), female
CUB,2018,40.86,Labour force participation rate (% ages 15 and older), female
CYP,2018,57.871,Labour force participation rate (% ages 15 and older), female
CZE,2018,53.051,Labour force participation rate (% ages 15 and older), female
DEU,2018,55.23,Labour force participation rate (% ages 15 and older), female
DJI,2018,50.656,Labour force participation rate (% ages 15 and older), female
DNK,2018,58.31,Labour force participation rate (% ages 15 and older), female
DOM,2018,51.245,Labour force participation rate (% ages 15 and older), female
DZA,2018,14.585,Labour force participation rate (% ages 15 and older), female
ECU,2018,55.126,Labour force participation rate (% ages 15 and older), female
EGY,2018,21.786,Labour force participation rate (% ages 15 and older), female
ERI,2018,71.512,Labour force participation rate (% ages 15 and older), female
ESP,2018,52.006,Labour force participation rate (% ages 15 and older), female
EST,2018,57.382,Labour force participation rate (% ages 15 and older), female
ETH,2018,73.319,Labour force participation rate (% ages 15 and older), female
FIN,2018,55.74,Labour force participation rate (% ages 15 and older), female
FJI,2018,38.338,Labour force participation rate (% ages 15 and older), female
FRA,2018,50.838,Labour force participation rate (% ages 15 and older), female
GAB,2018,43.15,Labour force participation rate (% ages 15 and older), female
GBR,2018,57.57,Labour force participation rate (% ages 15 and older), female
GEO,2018,57.414,Labour force participation rate (% ages 15 and older), female
GHA,2018,63.779,Labour force participation rate (% ages 15 and older), female
GIN,2018,62.65,Labour force participation rate (% ages 15 and older), female
GMB,2018,50.977,Labour force participation rate (% ages 15 and older), female
GNB,2018,65.754,Labour force participation rate (% ages 15 and older), female
GNQ,2018,54.665,Labour force participation rate (% ages 15 and older), female
GRC,2018,44.392,Labour force participation rate (% ages 15 and older), female
GTM,2018,39.915,Labour force participation rate (% ages 15 and older), female
GUY,2018,43.798,Labour force participation rate (% ages 15 and older), female
HKG,2018,54.252,Labour force participation rate (% ages 15 and older), female
HND,2018,51.877,Labour force participation rate (% ages 15 and older), female
HRV,2018,45.524,Labour force participation rate (% ages 15 and older), female
HTI,2018,61.665,Labour force participation rate (% ages 15 and older), female
HUN,2018,48.449,Labour force participation rate (% ages 15 and older), female
IDN,2018,52.999,Labour force participation rate (% ages 15 and older), female
IND,2018,20.711,Labour force participation rate (% ages 15 and older), female
IRL,2018,56.152,Labour force participation rate (% ages 15 and older), female
IRN,2018,17.721,Labour force participation rate (% ages 15 and older), female
IRQ,2018,11.409,Labour force participation rate (% ages 15 and older), female
ISL,2018,71.057,Labour force participation rate (% ages 15 and older), female
ISR,2018,59.7,Labour force participation rate (% ages 15 and older), female
ITA,2018,40.835,Labour force participation rate (% ages 15 and older), female
JAM,2018,59.541,Labour force participation rate (% ages 15 and older), female
JOR,2018,14.36,Labour force participation rate (% ages 15 and older), female
JPN,2018,52.771,Labour force participation rate (% ages 15 and older), female
KAZ,2018,63.014,Labour force participation rate (% ages 15 and older), female
KEN,2018,71.931,Labour force participation rate (% ages 15 and older), female
KGZ,2018,45.026,Labour force participation rate (% ages 15 and older), female
KHM,2018,76.276,Labour force participation rate (% ages 15 and older), female
KOR,2018,52.9,Labour force participation rate (% ages 15 and older), female
KWT,2018,49.885,Labour force participation rate (% ages 15 and older), female
LAO,2018,76.682,Labour force participation rate (% ages 15 and older), female
LBN,2018,22.871,Labour force participation rate (% ages 15 and older), female
LBR,2018,72.044,Labour force participation rate (% ages 15 and older), female
LBY,2018,34.038,Labour force participation rate (% ages 15 and older), female
LCA,2018,59.326,Labour force participation rate (% ages 15 and older), female
LKA,2018,35.577,Labour force participation rate (% ages 15 and older), female
LSO,2018,60.249,Labour force participation rate (% ages 15 and older), female
LTU,2018,56.733,Labour force participation rate (% ages 15 and older), female
LUX,2018,54.706,Labour force participation rate (% ages 15 and older), female
LVA,2018,56.032,Labour force participation rate (% ages 15 and older), female
MAR,2018,21.578,Labour force participation rate (% ages 15 and older), female
MDA,2018,40.949,Labour force participation rate (% ages 15 and older), female
MDG,2018,83.298,Labour force participation rate (% ages 15 and older), female
MDV,2018,41.573,Labour force participation rate (% ages 15 and older), female
MEX,2018,44.113,Labour force participation rate (% ages 15 and older), female
MKD,2018,43.013,Labour force participation rate (% ages 15 and older), female
