AFG,2019,36.92,Population with at least some secondary education, male (% ages 25 and older)
AGO,2019,38.05568485,Population with at least some secondary education, male (% ages 25 and older)
ALB,2019,92.49715395,Population with at least some secondary education, male (% ages 25 and older)
AND,2019,73.32658,Population with at least some secondary education, male (% ages 25 and older)
ARE,2019,81.02851,Population with at least some secondary education, male (% ages 25 and older)
ARG,2019,54.82788,Population with at least some secondary education, male (% ages 25 and older)
ARM,2019,97.15172,Population with at least some secondary education, male (% ages 25 and older)
AUS,2019,90.94452,Population with at least some secondary education, male (% ages 25 and older)
AUT,2019,99.78705411,Population with at least some secondary education, male (% ages 25 and older)
AZE,2019,97.50076,Population with at least some secondary education, male (% ages 25 and older)
BDI,2019,11.37319532,Population with at least some secondary education, male (% ages 25 and older)
BEL,2019,88.38187,Population with at least some secondary education, male (% ages 25 and older)
BEN,2019,33.94317184,Population with at least some secondary education, male (% ages 25 and older)
BFA,2019,12.28004515,Population with at least some secondary education, male (% ages 25 and older)
BGD,2019,47.52994,Population with at least some secondary education, male (% ages 25 and older)
BGR,2019,96.42635,Population with at least some secondary education, male (% ages 25 and older)
BHR,2019,74.3448,Population with at least some secondary education, male (% ages 25 and older)
BHS,2019,90.98156923,Population with at least some secondary education, male (% ages 25 and older)
BIH,2019,89.32075,Population with at least some secondary education, male (% ages 25 and older)
BLR,2019,92.46538674,Population with at least some secondary education, male (% ages 25 and older)
BLZ,2019,78.90916961,Population with at least some secondary education, male (% ages 25 and older)
BOL,2019,59.48890159,Population with at least some secondary education, male (% ages 25 and older)
BRA,2019,58.26034,Population with at least some secondary education, male (% ages 25 and older)
BRB,2019,92.2,Population with at least some secondary education, male (% ages 25 and older)
BRN,2019,70.68244654,Population with at least some secondary education, male (% ages 25 and older)
BTN,2019,31.37641,Population with at least some secondary education, male (% ages 25 and older)
BWA,2019,90.88785182,Population with at least some secondary education, male (% ages 25 and older)
CAF,2019,31.32,Population with at least some secondary education, male (% ages 25 and older)
CAN,2019,100,Population with at least some secondary education, male (% ages 25 and older)
CHE,2019,96.75691,Population with at least some secondary education, male (% ages 25 and older)
CHL,2019,81.11983,Population with at least some secondary education, male (% ages 25 and older)
CHN,2019,83.28977254,Population with at least some secondary education, male (% ages 25 and older)
CIV,2019,34.35813313,Population with at least some secondary education, male (% ages 25 and older)
CMR,2019,41.34689093,Population with at least some secondary education, male (% ages 25 and older)
COD,2019,65.81281,Population with at least some secondary education, male (% ages 25 and older)
COG,2019,51.34,Population with at least some secondary education, male (% ages 25 and older)
COL,2019,53.01833,Population with at least some secondary education, male (% ages 25 and older)
CPV,2019,31.23702564,Population with at least some secondary education, male (% ages 25 and older)
